商品名称,券后价,店铺名称,好评数
herbsofgold和丽康硒片hpv增强免疫力男女麦芽硒元素澳洲进口软胶囊 60粒胶囊1瓶装,168.0,HerbsofGold海外旗舰店,1800
海之欧 A6加厚打印纸70g复印纸处方纸小号加厚学生草稿纸处方打印纸a6凭证打印纸 A6 70克 单包*1000张 105*148.5mm,16.59,海之欧旗舰店,100
北京同仁堂艾草三伏贴非去风湿体内湿寒祛排非毒寒湿气肚脐颈椎膝盖腰椎部位针灸穴位磁疗空白膏贴 5盒末伏装【用到末伏】,41.9,艺姿美妆护肤专营店,60
名马 墨囊50支钢笔墨囊可替换黑色小学生用黑色墨水三年级专用黑色钢笔芯通用墨胆 黑色墨囊M666,1.0,文具工厂直供京东自营专区,400
ZIME100W安卓数据线Type-C6A快充适用于华为66W充电线P50/Mate60荣耀70Pro/50小米手机平板车载 【1.5米加长】100W/6A快充线,7.9,紫米官方旗舰店,100
皇家蒂朗西班牙原瓶原装进口红酒干红葡萄酒送礼婚宴生日请客送长辈 原瓶进口单支配礼袋750ml*1,49.0,圣斐图葡萄酒官方旗舰店,200
适用苹果充电器充电头快充头PD30W/20w适用Apple1 4Pro13手机11 iphone15电源头套装充电华强北 20W快充头+1.5米PD线【苹果8-14系列】,29.9,深圳华强北手机数码旗舰店,300
收米（ShouMi）艾草艾条 艾草香薰除味棒家用神器蚊香艾条艾柱 100根+2个底座,12.25,幂娜家居日用专营店,2400
宝克（BAOKE） 全针管速干中性笔 商务办公水笔 顺滑巨能写学生写字笔 刷题笔 办公学习文具 包邮 24支 黑色 800米超长书写 一体式针管水笔,15.1,宝克文具官方旗舰店,4000
卡力克高速读卡器 多功能SD/TF二合一读卡器 支持手机单反相机行车记录仪监控存储内存卡 USB2.0读卡器（TF卡槽）,5.9,信希数码专营店,300
磐璐胧高强度防水快干补鞋胶水强力胶皮鞋运动鞋开胶专用胶软性不发硬运动鞋皮鞋厂补鞋匠粘鞋专用胶水 60ML防水补鞋胶【不发硬 不发白】,4.3,熙雍家装建材专营店,1600
佰束樱花花瓣沐浴露浴液男女通用持久留香氛清爽夏季家庭装大容量 樱花香氛沐浴露 500ml 1瓶 ‘,6.8,洁漓个护专营店,11000
Jepoo强力挂钩创意家用厨房免打孔无痕挂钩粘钩北欧迷你塑料挂钩 20个装,3.99,网邻生活卖场店,9100
ehmznv紫草膏孕妇宝宝舒爽膏专用蚊虫子叮咬呵护保湿肌肤消包肿清凉膏 8g 3支 植萃舒痒紫草膏·,6.8,尧先个护专营店,3000
智随享 SSD固态硬盘SATA3.0接口 台式机笔记本电脑硬盘 读速高达520MB/S  NP300 960GB+SATA数据线,269.0,智随享旗舰店,100
北京同仁堂蓝莓黑加仑叶黄素软糖儿童3-6岁青少中老年人成人品专用护酯眼胡萝卜视力6-12眼睛视保近护 1瓶装,9.9,北同健康科学保健店,500
HerbsofGold和丽康儿童多维复合多种维生素片3-12岁微量元素补充钙镁锌咀嚼片钙铁锌硒 儿童多维60片/瓶【含碘】,184.0,HerbsofGold海外旗舰店,500
中街冰点 清凉组合装18支 妙享纯巧香芋 1216g,64.0,中街冰点京东自营旗舰店,10
Herbsofgold和丽康天然维生素e软胶囊祛去痘印维ve VE 维生素胶囊 50粒/瓶,173.0,HerbsofGold海外旗舰店,70
货郎担儿被子收纳袋子整理袋大容量防尘防潮装棉被衣物行李搬家打包袋神器 大号泰迪100L【50*40*50cm】 卡通【泰迪熊】联名款,8.9,货郎担儿家居旗舰店,1500
味之享小型电子秤克称电子称高精度厨房秤烘焙精准家用中药食物秤小称数 【雅致白】电池款带托盘 3kg 0.1g,11.08,味之享厨具旗舰店,4300
京鲜生 锦绣黄桃 毛桃 净重4.5斤 单果150g+ 软硬两吃 源头直发 包邮,26.5,水果源头直发京东自营专区,2300
德芙夏日优选组合装 抹茶味+可可味+脆香米 共10个528g 雪糕 冰淇淋,55.0,德芙（Dove）冰淇淋京东自营旗舰店,0
得宝（TEMPO）一博同款 抽纸 80抽*18包Mini系列 4层湿水不易破  餐巾纸 卫生纸,63.9,得宝京东自营官方旗舰店,1510000
得宝（TEMPO）一博同款 抽纸 无香4层80抽*20包 湿水不易破 纸巾餐巾纸 卫生纸,63.9,得宝京东自营官方旗舰店,1000000
海飞丝清爽柠檬700×2+清爽柠檬200+丝质80×6+香氛300×2,139.9,宝洁京东自营官方旗舰店,560000
蓝月亮 健康洗手液5kg大桶补充装 配方温和 家庭酒店车间可用 10斤装,48.8,蓝月亮京东自营旗舰店,490000
小天鹅（LittleSwan）波轮洗衣机全自动 12公斤大容量 直驱变频 免清洗不脏桶 健康除螨洗  以旧换新 TB120-1808DB,1465.0,小天鹅洗衣机京东自营旗舰店,990000
美时好太太煤气灶双灶家用燃气灶天然气灶具液化气燃气灶台式嵌入式台嵌两用猛火5.2KW节能聚能猛火炉具炉盘 【钢化玻璃】双边炫火+熄火保护 热卖中 液化气-20Y,155.0,美时好太太旗舰店,500
EDRI 医用喷雾形态透明质酸钠修复液械字号喷雾水光针后修复补水保湿医美术后创面愈合修复敷料150ml,48.0,埃德里 EDRI京东自营旗舰店,500
华硕 i5 12490F/4060/4060ti显卡游戏台式电脑主机电竞直播家用设计高性能全套组装电脑diy整机WJ11C i5 12490F/RTX4060丨规格五 华硕品质 坚若磐石,5269.0,京东电竞官方旗舰店,1200
京东京造 480g加厚新疆阿瓦提长绒棉 A类纯棉加大柔软学生成人浴巾 白色,49.9,京东京造自营官方旗舰店,32000
欧乐B电动牙刷头 iO系列刷头组合9支装（卓越深洁+轻柔臻护+美白至臻）深度清洁,443.3,欧乐B口腔护理京东自营旗舰店,80
蓝月亮真丝桑蚕丝洗涤剂 真丝羊毛洗衣液丝毛净500g瓶 护形防缩,22.9,蓝月亮京东自营旗舰店,180000
鱼跃(yuwell)医用电子血压计血压仪 家用测高血压测量仪 语音指导锂电池充电背光大屏幕680AR【医用准级】,319.0,鱼跃京东自营旗舰店,1140000
NVV 标签贴纸 大号232枚96*57mm不干胶贴纸 自粘性口取纸姓名贴价格标签便利贴BQ-1025701红色,9.4,NVV京东自营旗舰店,13000
盼盼 老面包 手撕早餐休闲零食办公室点心 奶香味930g/箱,20.9,盼盼京东自营旗舰店,900000
惠普（HP）鼠标有线电竞游戏鼠标笔记本台式男女生办公电脑RGB灯效LOL吃鸡外设CF黑色轻音,28.4,惠普官方京东自营旗舰店,8600
鼠道难 老鼠夹子大号强力灭鼠家用商用室内一窝端笼驱逮扑抓捉捕鼠神器,19.9,鼠道难京东自营旗舰店,70000
京东跑山猪国产黑猪肋排800g 冷冻免切黑猪排骨猪肋骨猪肋条 京东生鲜黑猪肉,43.9,龙大美食京东自营旗舰店,100000
大希地醇猪肉烤肠300g 0淀粉 火山石香肠 台式热狗火腿肠 空气炸锅食材,39.9,大希地京东自营旗舰店,270000
青岛啤酒（TsingTao）经典系列浓郁麦香500ml*24听（多厂生产多种包装随机发货）,139.0,青岛啤酒京东自营旗舰店,580000
可丽蓝（Clearblue） 验孕棒 2支装 验孕棒早早孕 早孕试纸 验孕试纸  验孕纸测孕棒 试孕纸,46.8,可丽蓝京东自营旗舰店,200000
康师傅 方便面 经典老坛酸菜牛肉五连包117g*5 泡面袋装速食 方便食品,15.5,康师傅方便面京东自营官方旗舰店,2740000
京东京造5号彩虹电池碱性电池无汞环保10节单色装 玩具/血压计/血糖仪/遥控器/挂钟/电子锁/体脂称/鼠标,9.89,京东京造自营官方旗舰店,670000
京鲜生 泰国进口山竹 5A级大果 4kg装 单果80g 新鲜水果源头直发包邮,119.9,水果源头直发京东自营专区,140000
绿之源除湿盒500ml*3盒 干燥剂 除湿剂 防潮剂防霉衣柜房间车内除湿神器,10.9,绿之源家庭清洁京东自营旗舰店,4200
贝亲（Pigeon） 奶瓶清洗剂 餐具清洗剂 奶瓶奶嘴清洗液 植物性原料 400ml MA26,30.0,贝亲（Pigeon）京东自营旗舰店,1790000
梦龙【王嘉尔推荐】和路雪 太妃榛子口味冰淇淋 65g*4支 雪糕,22.9,和路雪京东自营旗舰店,700000
戴尔（DELL） 灵越3020S台式机13代i5新款办公电脑7L迷你mini小机箱财务办公家用网课商用主机 单主机(带键盘鼠标) i5-13400 16G 1T 高速固态 定制,3299.0,戴尔维克特睿专卖店,200
DOCKCASE多凯斯带屏幕2230硬盘盒M.2 NVMe协议外接Type-C3.2高速10G传输固态SSD移动硬盘盒子,199.0,DOCKCASE京东自营旗舰店,200
灭害灵杀蟑螂药贴 诱饵杀虫剂家用酒店饭店驱杀蟑螂捕捉药粉贴20粒装1盒,26.9,灭害灵京东自营旗舰店,190000
尔木萄（AMORTALS）100分粉扑套盒（XL）干湿两用水滴形粉扑不易吃粉  七夕礼物,44.9,尔木萄（AMORTALS）京东自营旗舰店,77000
【全网低价】得力(deli)29mm莫兰迪彩色回形针 3#金属曲别针 资料收纳整理用品160枚/筒 办公室文具用品 0038-A,3.4,得力京东自营官方旗舰店,980000
Tenda腾达WiFi6免驱usb无线网卡 内置天线 台式机专用 wifi接收器台式电脑笔记本主机网络随身wifi发射,17.9,腾达智能网络京东自营官方旗舰店,570000
比比赞（BIBIZAN）老式大辣片420g 怀旧休闲解馋零食品素食小吃豆干辣条儿时豆皮,12.6,比比赞（BIBIZAN）京东自营旗舰店,38000
京东京造 75%酒精湿巾10片*10包 杀菌湿巾 湿纸巾 酒精棉片 杀菌率99.9%,12.9,京东京造自营官方旗舰店,820000
京鲜生 无籽麒麟大西瓜1粒装 7-9斤 生鲜水果,35.9,生鲜京东自营专区,430000
西兰空气清新剂固体香薰清香剂厕所卫生间芳香剂柠檬香2盒+茉莉香1盒,12.9,超威京东自营官方旗舰店,250000
得力初中物理实验器材全套礼物初二初三实验盒中学生用电学磁学力学教具实验箱升级版YX463,328.0,得力（deli）文具京东自营旗舰店,14000
滴露（Dettol）健康抑菌儿童洗手液滋润250ml 消毒抑菌 hellokitty限定版,10.9,Dettol滴露京东自营官方旗舰店,1870000
好想你 树上粮仓免洗枣500g*2袋/箱蜜饯果干新疆煮粥煲汤即食零食红枣,23.1,好想你京东自营旗舰店,110000
伊利谷粒多 黑谷牛奶饮品整箱 250ml*12盒 于适同款 礼盒装,30.0,伊利牛奶京东自营旗舰店,2180000
金蝶（kingdee）A4书写板夹 金属强力夹塑料文件夹 多功能写字垫板 办公用品 蓝色5个,19.0,金蝶（kingdee）京东自营旗舰店,1100
准信  艾滋病检测试纸 HIV-TP梅毒-HBsAg乙肝-HCV丙肝 血液检测试剂 性病传染病 非四代 四联卡,62.0,准信京东自营旗舰店,420000
西贝莜面村 酸奶云朵馒头250g 10个 酸奶和面暄软酸甜 方便速食儿童早餐,24.9,西贝莜面村京东自营旗舰店,12000
轻即0低脂倒蒸红薯干无添加无糖精番薯地瓜条卡减办公室休闲零食食品,44.9,小鸡收腹京东官方自营旗舰店,16000
维达（Vinda）杀菌湿巾272片(80片*3包+8片*4包) 组合装 不含酒精 杀菌率99.9% ,49.8,维达京东自营官方旗舰店,750000
一录安车载u盘无损音乐2024 正规版权mp3高音质抖音新歌曲经典老歌优盘,32.9,一录安（TRUTH CONTENT）京东自营旗舰店,29000
洁比世 地漏盖 硅胶地漏防臭器堵口器防臭防虫盖卫生间防反味神器地漏垫,16.71,洁比世京东自营旗舰店,15000
维达（Vinda）厨房抽纸【赵丽颖推荐】 80抽*12包 吸油吸水厨房纸 整箱,49.8,维达京东自营官方旗舰店,590000
立白小白白 白鞋清洁剂100g*2瓶 运动鞋球鞋免水洗擦鞋神器 自带刷头,24.9,立白京东自营旗舰店,85000
创艺老匠3D不散沐浴球男士浴花球洗浴球沐浴花搓澡巾搓澡球洗澡神器女2个,21.08,创艺老匠京东自营旗舰店,12000
川珍卤肉香料3袋组合装(内含八角香叶桂皮) 香辛料烧炖卤煮调料110g,12.5,川珍京东自营旗舰店,340000
京鲜生越南进口白心火龙果 4个装 大果 单果400-500g 新鲜水果,29.9,生鲜京东自营专区,1930000
梦龙【王嘉尔推荐】和路雪 抹茶口味冰淇淋 64g*4支 雪糕 冰激凌,22.9,和路雪京东自营旗舰店,700000
京鲜生 安岳黄柠檬16粒 单果约95g-120g 新鲜水果,16.9,生鲜京东自营专区,870000
希望树 去除甲醛果冻小绿罐16罐装 新房大面积室内急入住家用甲醛清除剂,769.0,希望树京东自营官方旗舰店,11000
豪艺（HOOYE）A4 70mic塑封膜7丝高清透明塑封机过塑膜文件照片护卡膜220*307mm,24.7,豪艺（HOOYE）京东自营旗舰店,46000
灵蛇（LINGSHE)鼠标垫 900*400*3超大号加厚办公游戏鼠标垫学生电脑桌垫 精密锁边 P51  壁垒紫礼盒装,25.56,灵蛇京东自营旗舰店,69000
锐澳（RIO）洋酒 预调酒 鸡尾酒 3度 微醺小美好 330ml*8罐 产地限定,54.0,锐澳京东自营官方旗舰店,85000
龙大肉食 黑猪棒骨1kg 免切带骨髓猪筒子骨猪大骨酱卤 蓬莱生态黑猪肉生鲜,25.9,龙大美食京东自营旗舰店,85000
创艺老匠不散沐浴球男士浴花球洗浴球沐浴花搓澡巾球洗澡搓澡神器大号加厚,11.56,创艺老匠京东自营旗舰店,12000
馨沛太空铝卫生间方形置物架免打孔浴室洗手间洗漱台壁挂厨房储物收纳,26.52,妙馨思收纳京东自营旗舰店,22000
曼秀雷敦男士冰爽活炭洁面150ml*2 控油去黑头去油七夕 洗面奶男节日礼物,49.9,曼秀雷敦男士京东自营旗舰店,260000
农夫山泉 饮用水 饮用天然水4L*4桶 整箱装 桶装水,29.9,农夫山泉京东自营旗舰店,5110000
李宁（LI-NING）运动背心速干男士2024春夏薄款篮球跑步训练健身透气吸汗冰丝无袖,49.0,李宁运动鞋服京东自营专区,2200
QQ星原生A2β-酪蛋白儿童纯牛奶125ml*16盒/整箱儿童高钙全脂奶,49.9,QQ星儿童牛奶京东自营旗舰店,1340000
河北威县香梨 鲜果净重2.5kg家庭装特级果单果150-200g 源头直发,19.9,水果源头直发京东自营专区,100
洁丽雅（Grace）一次性浴巾旅行加厚加大洗脸巾珍珠纹酒店便携旅游微压缩浴巾5包,24.9,洁丽雅洗脸巾京东自营旗舰店,9500
良品铺子 酥脆薄饼薄脆饼干 原味饼干 早餐休闲食品300g,10.9,良品铺子京东自营旗舰店,1690000
比比赞（BIBIZAN）猴头酥饼干1000g整箱早餐休闲零食品代餐饱腹酥散装小吃,14.9,比比赞（BIBIZAN）京东自营旗舰店,220000
盛利快 拉杆夹 文件夹 20只A4透明插页袋抽杆夹水滴夹杆报告资料收纳简历试卷夹加厚A3纸试卷夹书皮书夹8mm,12.6,文具工厂直供京东自营专区,3100
青岛啤酒（TsingTao）经典系列 升级大容量浓郁麦香550ml*18听 整箱装  七夕情人节,119.0,青岛啤酒京东自营旗舰店,580000
贝亲婴儿洗衣液（清新果香）1.5L 老品升级,62.0,贝亲（Pigeon）京东自营旗舰店,1000000
木以成居电脑桌台式家用穿线孔简易书桌学习桌学生简约写字桌子1.2米,119.0,木以成居家具京东自营旗舰店,50000
奥利奥（Oreo）mini小饼干双口味夹心饼干55gX3杯 早餐下午茶零食（包装随机）,9.9,亿滋京东自营官方旗舰店,200000
炫迈（Stride） 无糖口香糖 休闲零食糖果 白桃葡萄双盒28片+海盐荔枝味28片,19.9,亿滋京东自营官方旗舰店,27000
得印戒尺教师专用打不断加家法专用教鞭莫生气戒尺子打不伤儿童打屁屁2577藤条1/把,10.7,得印（befon）文具京东自营旗舰店,3100
DARLIE好来(原黑人)双重薄荷牙膏225g 清新口气 防蛀固齿 （新旧随机）,16.8,DARLIE好来京东自营官方旗舰店,3850000
同仁堂（TRT）菊花决明子蒲公英茶枸杞甘草牛蒡橘皮栀子滋补养生茶150g（6克×25包）/盒,67.5,同仁堂（TRT）京东自营旗舰店,10000
脉动桃子口味 400ML*15瓶 迷你小瓶饮料低糖维生素出游做运动饮料必备,41.9,达能中国饮料京东自营旗舰店,580000
宏碁(acer)HDMI线2.0版 4K超高清线3米 3D视频线工程级 笔记本电脑显示器机顶盒电视投影仪数据连接线,20.81,宏碁（acer）数码配件京东自营旗舰店,44000
雪川食品（Snow Valley）雪峪赤霄 裹粉1/4冷冻细薯条半成品 1kg/袋 空气炸锅食材预制菜,22.2,雪川食品（Snow Valley）京东自营旗舰店,78000
得力(deli)A4书写文件夹板夹办公用品金属强力夹塑料文件夹夹板菜单夹 多功能写字垫板 办公用品64502浅蓝色,7.9,得力京东自营官方旗舰店,43000
伊利安慕希丹东草莓酸奶230g*10瓶/箱 迪士尼草莓熊联名款 礼盒装,69.9,伊利牛奶京东自营旗舰店,3230000
伊利舒化奶 无乳糖牛奶整箱 全脂型220ml*24盒 礼盒装 低GI认证,64.9,伊利牛奶京东自营旗舰店,4590000
京鲜生 进口即食牛油果 超大果6粒装 单果160g起  源头直发一件包邮	,35.9,水果源头直发京东自营专区,810000
朗科（Netac）1TB Type-c USB3.2 NVME协议移动硬盘 固态（PSSD）ZX20 手机直连 读速高达2000MB/s 轻巧便携,489.0,朗科京东自营官方旗舰店,200
威露士消毒液组套（1L*3+300g内衣净) 家居环境消毒杀菌  新旧转换,124.9,威露士京东自营旗舰店,350000
京鲜生 网纹甜瓜4-6粒装 10斤起 礼盒生鲜水果,49.9,生鲜京东自营专区,1010000
川珍 青花椒 52g 香辛料 干花椒藤椒麻椒 四川火锅原料调料佐料,7.51,川珍京东自营旗舰店,340000
伊利安慕希黄桃燕麦风味酸牛奶200g*10盒/箱 多35%蛋白质 礼盒装,66.7,伊利牛奶京东自营旗舰店,5150000
青岛啤酒（TsingTao）精酿白啤 浓郁麦香古法酿造500ml*12听 整箱装  七夕情人节,92.5,青岛啤酒京东自营旗舰店,230000
良品铺子 猪肉脯原味400g(约33小包) 靖江特产风味肉干肉脯休闲零食猪肉干,38.9,良品铺子京东自营旗舰店,600000
三都港 冷冻三去大黄鱼700g/2条装 黄花鱼 深海鱼 生鲜 鱼类 海鲜水产,49.9,三都港京东自营旗舰店,840000
立白洗衣凝珠 除菌除螨抑菌洁净 浓缩洗衣液 洗衣球 104颗 速溶快洗,99.9,立白京东自营旗舰店,440000
千层雪【刘宇推荐】和路雪 雪棒抹茶口味冰淇淋 62g*4支 雪糕,12.9,和路雪京东自营旗舰店,41000
川珍 八角200g 广西香料大料炖肉香辛料卤肉调料包火锅底料茴香家庭装,27.71,川珍京东自营旗舰店,65000
英氏婴儿洗衣液儿童洗衣液婴幼儿宝宝专用去渍内衣内裤洗衣液3.6斤,49.0,英氏（YEEHOO）洗护京东自营旗舰店,52000
馨沛太空铝折叠毛巾架免打孔卫生间浴室置物架冲凉房厕所洗漱台毛巾杆,53.43,妙馨思收纳京东自营旗舰店,20000
立白天然茶籽除菌除螨抑菌洗衣液 手洗机洗 祛味去渍 儿童适用 1kg,9.9,立白京东自营旗舰店,960000
波导（BiRD）F2 翻盖老人机大字体大声音全网通移动电信版老年手机大屏幕超长待机长续航按键功能机语音王 黑,184.0,波导（BiRD）手机京东自营旗舰店,1000
孔艾堂北京同仁堂 艾条艾灸柱艾绒艾草家用熏香驱蚊香热敷10支/盒（适用艾灸盒随身灸）,31.56,孔艾堂医疗器械京东自营旗舰店,110000
康师傅方便面 大食袋红烧+香辣+酸菜+鲜虾139g**20袋 泡面整箱速食,75.0,康师傅方便面京东自营官方旗舰店,940000
康新牧场内蒙草原酱牛肉150g×3袋五香味熟食腊味 卤牛肉 方便零食即食食品,53.25,康新牧场京东自营旗舰店,51000
安井 猪肉糯米烧卖 600g 共20个烧麦 家庭早餐面点 速食熟食点心,32.9,安井京东自营旗舰店,220000
喜得佳牛筋丸250g*2  潮汕手打牛肉丸子 火锅食材丸料关东煮麻辣烫烧烤,24.0,喜得佳京东自营旗舰店,480000
NVV 标签贴纸 大号80枚60*30mm不干胶贴纸 手写自粘性彩色分类口取纸姓名字贴价格标签办公文具便利贴BL-06,9.6,NVV京东自营旗舰店,4700
麦肯香脆冷冻细薯条950g 半成品预制菜 空气炸锅食材油炸食品方便菜肴,29.0,麦肯（McCain）京东自营旗舰店,18000
京鲜生 水蜜桃1.5kg 单果150g以上 甜甜鲜桃子 生鲜时令水果,22.11,生鲜京东自营专区,12000
得力(deli)A4文件夹夹板 板夹 写字板书写板夹诗朗诵板 垫板马卡龙色系 文件收纳 颜色随机PE103,7.1,得力京东自营官方旗舰店,43000
京鲜生 甘肃民勤沙漠蜜瓜甜瓜7-8斤 2个装 单果3斤起 源头直发包邮 ,19.9,水果源头直发京东自营专区,15000
爱国者（aigo）32GB USB2.0 U盘 U268迷你款 银色 金属投标 车载U盘 办公学习通用优盘,20.1,爱国者存储京东自营旗舰店,390000
四万公里袜子晾晒架铝合金晾衣架阳台家用多夹子衣架多功能晒内衣夹 36夹,56.0,四万公里家居用品京东自营旗舰店,700
京鲜生 红心火龙果 10粒礼盒 单果400g 精选大果 国产树熟 新鲜水果,44.8,生鲜京东自营专区,180000
伊利舒化奶 无乳糖牛奶整箱 脱脂型220ml*24盒 0脂肪 礼盒装,64.9,伊利牛奶京东自营旗舰店,380000
伊利安慕希利乐冠牛油果燕麦酸奶200g*10盒/箱 多35%蛋白质 礼盒装,59.9,伊利牛奶京东自营旗舰店,5150000
康师傅 方便面 经典香辣牛肉桶面111g*12 泡面整箱速食 方便食品,56.0,康师傅方便面京东自营官方旗舰店,740000
Newliann3盒30000亿益生菌冻干粉乳酸菌活性菌株成人儿童孕妇中老年人通用肠胃肠道复合益生元调理双歧杆活菌,98.9,Newliann（纽利安）京东自营旗舰店,3300
港荣蒸蛋糕淡糖450g 面包蛋糕零食饼干早餐休闲食品小点心礼品物,26.9,港荣京东自营旗舰店,1630000
不莱玫大容量行李箱拉杆箱学生20英寸plus密码男女登机旅行箱 黑色,459.0,不莱玫京东自营旗舰店,29000
立白集团平衡点12合1极净洗碗凝珠26颗 洗碗机洗涤剂洗碗粉洗碗块耗材,42.0,立白京东自营旗舰店,71000
伊利安慕希高端原味瓶装常温酸牛奶230g*10瓶/整箱 多35%蛋白质礼盒装,68.0,伊利牛奶京东自营旗舰店,3230000
天色 A4文件夹夹板 试卷夹板夹横式折页会议夹秘书夹资料夹试卷夹签字签约呈阅夹 办公用品 TS-10001 玛瑙灰,8.9,天色京东自营官方旗舰店,9300
巨奇严选花卉杀虫剂月季花草植物杀虫剂蚜虫红蜘蛛小黑飞蚧壳虫500ml,34.9,巨奇（JUQI）严选京东自营旗舰店,38000
大希地黑椒鱼排100g*5片 鲷鱼罗非鱼柳小吃 无骨无刺低脂肪高蛋白轻食,69.9,大希地京东自营旗舰店,17000
康师傅方便面 迷你杯香辣牛肉面60g*3杯 泡面速食 休闲零食,12.0,康师傅方便面京东自营官方旗舰店,17000
川珍二荆条辣椒面250g 辣椒粉海椒面香辛料火锅调料 烧烤撒料干碟蘸料,12.89,川珍京东自营旗舰店,59000
伊利 高钙全脂牛奶整箱 250ml*24盒 增加25%钙 早餐伴侣 礼盒装,67.2,伊利牛奶京东自营旗舰店,2420000
京鲜生 当季秭归夏橙 净重8斤 单果150-200g 中秋水果礼盒 源头直发包邮,39.9,水果源头直发京东自营专区,25000
六婆辣椒面辣椒粉火锅底料干碟香辣味烧烤料麻辣烫油泼辣子凉拌菜250g,16.72,六婆京东自营官方旗舰店,38000
得力(deli)502胶水 100%原胶强力胶水 准确点胶 无痕透明胶粘剂 可粘金属陶瓷木材 防堵胶 50g单支 53579,8.5,得力京东自营官方旗舰店,570000
雅集茶具筑茗泡茶杯茶水分离玻璃杯办公室喝茶杯子个人专用加厚水杯 ,36.9,雅集京东自营旗舰店,7100
孔艾堂北京同仁堂 艾灸柱艾条艾草艾绒家用熏香蚊香热敷48粒/盒（适用艾灸盒艾灸罐）,33.78,孔艾堂医疗器械京东自营旗舰店,110000
滴露（Dettol）抑菌洗手液滋润倍护5L 大桶家庭装补充装 抑菌99.99% 水润保湿,108.0,Dettol滴露京东自营官方旗舰店,1870000
王老吉凉茶250ml*12盒 绿盒装  茶饮料 饮料整箱 礼盒便携装 中华老字号,22.3,王老吉饮料京东自营旗舰店,470000
冻品先生安井  香酥茄盒 800g 鸡肉馅 速冻油炸小吃 特色快手菜 烧烤季,14.9,冻品先生京东自营旗舰店,48000
洁柔手帕纸 黑Face4层8片*12包纸巾小包 古龙香水味 强韧可湿水,7.9,洁柔京东自营官方旗舰店,970000
京鲜生 进口金枕头榴莲 1.75-2.25kg 1个装 新鲜水果 源头直发,115.9,,2700
卡帝乐鳄鱼（CARTELO）皮鞋男商务英伦牛皮正装鞋百搭男士婚鞋低帮鞋子男513 黑色 42,168.0,卡帝乐鳄鱼（CARTELO）鞋业京东自营旗舰店,100000
多力【张若昀同款】黄金3益葵花籽油5L 食用油 含维生素a,86.9,多力京东自营旗舰店,600000
螺霸王螺蛳粉 原味330g袋装 广西柳州特产方便速食米线酸辣粉面螺狮粉,12.2,螺霸王京东自营旗舰店,800000
朗科（Netac）128GB USB3.2 超极速固态U盘 US5 双接口U盘 读速530MB/s 写450MB/s 移动固态硬盘速度狂飙,105.0,朗科京东自营官方旗舰店,1700
富海锦鲜冻整只大鱿鱼800g 2-3条 铁板鱿鱼 火锅烧烤食材 海鲜水产软足,38.9,富海锦京东自营旗舰店,26000
立白卫仕天然除菌洗衣液 4kg家庭装 除菌率99.99% 72小时长效抑菌,99.9,立白京东自营旗舰店,200000
绿之源 1kg倍吸力活性炭回南天除湿家居新房装修竹炭包吸湿去除甲醛,14.0,绿之源京东自营旗舰店,650000
北通阿修罗2游戏手柄线性扳机震动Xbox精英SteamPC电视TV特斯拉永劫无间幻兽帕鲁双人成行黑神话悟空 阿修罗2双模+蓝牙接收器,110.0,北通旗舰店,1400
京东京造 鲜肉多多全价主食猫条15g*39支 3拼 猫零食成猫幼猫0添加,51.9,京东京造自营官方旗舰店,26000
得力(deli)美纹纸胶带 50mm*50y*145μm 美术美工分色 装修遮蔽美缝贴膜刷漆保护无痕 学习用品 4卷 30674,40.9,得力京东自营官方旗舰店,140000
三星（SAMSUNG）128GB SD存储卡 超高速PRO深蓝卡 U3 V30 专业级SD相机卡支持4K高速连拍 读速200MB/s写速130MB/s,159.0,三星存储京东自营旗舰店,23000
冷酸灵【冠军好物推荐】极地白泵式美白牙膏3支装（共390g）清新 美白,49.9,冷酸灵京东自营官方旗舰店,210000
Jepoo浴花搓澡巾男女通用沐浴花澡巾二合一澡巾洗澡搓背搓泥下灰 搓澡巾2个装,6.99,网邻生活卖场店,100
e洁抽绳垃圾袋量贩装 45*50cm*6卷360只18μm一年手提加厚双层膜大号,75.9,e洁京东自营旗舰店,580000
京鲜生 阳光玫瑰葡萄 单果约10g 香印青提 500g装 新鲜水果,21.9,生鲜京东自营专区,140000
长安的荔枝 太白金星有点烦 套装 马伯庸历史短小说“见微”系列口碑新作,44.69,博集天卷京东自营官方旗舰店,84000
京鲜生 手剥小西瓜 1粒装 单果3斤起 生鲜水果,17.6,生鲜京东自营专区,430000
得力（deli）坐姿矫正器 学生写作姿势纠正写作业正姿六一生日礼物YX108蓝色,33.6,得力（deli）文具京东自营旗舰店,31000
奥利奥（Oreo）夹心饼干经典巧克力味582g 休闲零食 独立12小包 早餐下午茶,24.9,亿滋京东自营官方旗舰店,18000
朗客 苹果14Plus/13promax防窥钢化膜iPhone13ProMax手机膜防偷看防摔全屏覆盖高清玻璃隐私保护贴膜,21.5,朗客京东自营旗舰店,120000
小牛凯西 国产菲力整切调理牛排套餐含酱包750g 厚切儿童牛扒冷冻牛肉生鲜,87.0,小牛凯西京东自营旗舰店,88000
青岛啤酒（TsingTao）经典奥古特 百年酵母330ml*24听 整箱装  七夕情人节,159.0,青岛啤酒京东自营旗舰店,240000
京鲜生 秭归夏橙 净重4.5斤 单果200-280g 中秋水果礼盒 源头直发包邮 ,27.9,水果源头直发京东自营专区,25000
